Unnamed: 0,STATE,DISTRICT,COLLEGE NAME,INTERNATIONAL DIAL CODE ,ADDRESS,DEPARTMENTS,HOD/FACULTY DETAILS,EMAIL ID,PHONE NUMBER,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
2748,TELANGANA,MEDAK,ST. MARY'S COLLEGE OF ENGINEERING & TECHNOLOGY,1-2813445444,"BANDLAGUDA, CHANDRAYAN GUTTA, HYDERABAD. NEW ADDRESS: IDA, PATANCHERU MEDAK GHMC HYDERABAD- 502319","COMPUTER SCIENCE AND ENGINEERING
ELECTRICAL AND ELECTRONICS ENGINEERING
ELECTRONICS & COMMUNICATION ENGINEERING
MECHANICAL ENGINEERING",,,,,,,
2749,TELANGANA,RANGAREDDI,ST MARY S INTEGRATED CAMPUS HYDERABAD,1-2813455655,"NEAR RAMOJI FILM CITY, BEHIND MOUNT OPERA, DESHMUKHI (V), POCHAMPALLY (M), NALGONDA DT. & BATASINGARAM (V), HAYATHNAGAR (M), RANGA REDDY DIST, UNDER H","Civil Engineering ( Under Graduate )
Computer Science And Engineering ( Under Graduate )
ECE ( Under Graduate )
Mechanical Engineering ( Under Graduate )",,,,,,,
2750,TELANGANA,RANGAREDDI,AVN INSTITUTE OF ENGINEERING & TECHNOLOGY,1-2813478264,"KOHEDA ROAD, M.P. PATELGUDA, RAGANNAGUDA POST, IBRAHIMPATNAM (M) RANGA REDDY DISTT - 501 510","CIVIL ENGINEERING 
COMPUTER SCIENCE AND ENGINEERING 
ELECTRICAL AND ELECTRONICS ENGINEERING 
ELECTRONICS & COMMUNICATION ENGINEERING 
MECHANICAL ENGINEERING",,,,,,,
2751,TELANGANA,RANGAREDDI,VIF COLLEGE OF ENGINEERING & TECHNOLOGY,1-2813479229,"# 786, HIMAYATH NAGAR VILLAGE, MOINABAD MANDAL,RANGA REDDY DIST.","Computer Science & Engineering
Electrical & Electronics Engineering
Electronics & Communication Engineering
Information Technology
Mechanical Engineering",,,,,,,
2752,TELANGANA,RANGAREDDI,AURORA'S TECHNOLOGICAL AND RESEARCH INSTIUTE,1-2813490229,"PARVATHAPUR, UPPAL, HYDERABAD-500039","Bio Technology
Civil Engineering   
Computer Science & Engineering   
Electrical & Electronics Engineering   
Electronics & Communication Engineering   
Information Technology   
Mechanical Engineering   ",,,,,,,
2753,TELANGANA,RANGAREDDI,HASVITA INSTITUTE OF ENGINEERING AND TECHNOLOGY,1-2813494055,"KEESARA, RANGAREDDY DIST,A.P, PIN-501301.","Civil Engineering
Computer Science & Engineering
Electrical & Electronics Engineering
Electronics & Communication Engineering
Mechanical Engineering
Mining Engineering",,,,,,,
2754,TELANGANA,RANGAREDDI,VNR VIGNANA JYOTHI INSTITUTE OF ENGINEERING & TECHNOLOGY,1-2813495830,"VIGNANA JYOTHI NAGAR, NIZAMPET(S.O)","Department of Automobile Engineering
Department of Civil Engineering
Department of Computer Science Engineering
Department of Electrical and Electronics Engineering
Department of ECE
Department of Electronics and Instrumentation Engineering
Department of Information Technology
Department of Mechanical Engineering
Department of Humanities and Sciences",,,,,,,
2755,TELANGANA,KARIMNAGAR,MOTHER THERESSA COLLEGE OF ENGINEERING & TECHNOLOGY,1-2813502786,"POST: P.P. COLONY, PEDDABONKUR VILLAGE, PEDDAPALLY MANDAL, KARIMNAGAR DIST, ANDHRA PRADESH.","Computer Science & Engineering
Electrical & Electronics Engineering
Electronics & Communication Engineering
Information Technology",,,,,,,
2756,TELANGANA,KHAMMAM,SWARNA BHARATHI COLLEGE OF ENGINEERING,1-2813506970,MADDULAPALLY(POST) KODAD X ROAD KHAMMAM,"CIVIL ENGINEERING 
COMPUTER SCIENCE AND ENGINEERING 
ELECTRICAL AND ELECTRONICS ENGINEERING 
ELECTRONICS & COMMUNICATION ENGINEERING 
MECHANICAL ENGINEERING",,,,,,,
2757,TELANGANA,RANGAREDDI,SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE,1-2813508770,"SHERIGUDA(V), IBRAHIMPATNAM (M), R.R. DISTRICT 501510","CIVIL ENGINEERING 
COMPUTER SCIENCE AND ENGINEERING 
ELECTRICAL AND ELECTRONICS ENGINEERING 
ELECTRONICS & COMMUNICATION ENGINEERING 
MECHANICAL ENGINEERING",,,,,,,
2758,TELANGANA,RANGAREDDI,NOBLE COLLEGE OF ENGG. & TECH. FOR WOMEN(NETW),1-2813513540,"SY.NO. 575,576, NADERGUL(V), SAROOR NAGAR(M), R.R. DIST-501 510.","Computer Science And Engineering ( Under Graduate )
Electrical And Electronics Engineering ( Under Graduate )
Electronics And Communications Engineering ( Under Graduate )
Information Technology ( Under Graduate )",,,,,,,
2759,TELANGANA,NALGONDA,NALGONDA INSTITUTE OF TECHNOLOGY & SCIENCE,1-2813516424,"CHARLAPALLY(VILL),HYD-ROAD, NALGONDA.","Civil Engineering
Computer Science & Engineering
Electrical & Electronics Engineering
Electronics & Communication Engineering
Mechanical Engineering",,,,,,,
2760,TELANGANA,RANGAREDDI,CHILKUR BALAJI INSTITUTE OF TECHNOLOGY,1-2813516956,"R.V.S.NAGAR, AZIZ NAGAR(POST), NEAR AP PLOCE ACADEMY, MOINABAD RAOD, HYDERABAD-75","Civil Engineering
Computer Science and Engineering
Electronics & Communication Engineering
Electrical and Electronics Engineering
Information Technology
Mechanical Engineering",,,,,,,
2761,TELANGANA,WARANGAL,TALLA PADMAVATHI COLLEGE OF ENGINEERING,1-2813575652,TEKULAGUDEM (SOMIDI) KAZIPET WARANGAL - 506 003 ANDHRA PRADESH,"CIVIL ENGINEERING 
COMPUTER SCIENCE AND ENGINEERING 
ELECTRICAL AND ELECTRONICS ENGINEERING 
ELECTRONICS & COMMUNICATION ENGINEERING 
MECHANICAL ENGINEERING",,,,,,,
2762,TELANGANA,RANGAREDDI,VISHWA BHARATHI COLLEGE OF ENGINEERING,1-2813580309,"VISWABHARATHI CAMPUS,HYDERNAGAR,KUKATPALLY,HYDERABAD-85","Civil Engineering
Computer Science & Engineering
Electrical & Electronics Engineering
Electronics & Communication Engineering
Information Technology",,,,,,,
2763,TELANGANA,NALGONDA,ADUSUMILLI VIJAYA INSTITUTE OF TECHNOLOGY AND RESEARCH CENTRE,1-2813584374,"MYSIREDDYPALLY(V), HAZIPUR(SO), BIBINAGAR(BO), BOMMALARAMARAM(M), NALGONDA (DIST).","Agricultural Engineering ( Under Graduate )
Civil Engineering ( Under Graduate )
Computer Science And Engineering ( Under Graduate )
Electrical And Electronics Engineering ( Under Graduate )
Electronics And Communications Engineering ( Under Graduate )
Information Technology ( Under Graduate )
Mechanical Engineering ( Under Graduate )
Mining Engineering ( Under Graduate )
Petroleum Engineering ( Under Graduate )",,,,,,,
2764,TELANGANA,WARANGAL,VIDYA BHARATHI INSTITUTE OF TECHNOLOGY,1-2813589916,PEMBARTHI JANGAON WARANGAL DIST ANDHRA PRADESH PIN 506 201,"Computer Science & Engineering
Electrical & Electronics Engineering
Electronics & Communication Engineering
Mechanical Engineering",,,,,,,
2765,TELANGANA,RANGAREDDI,KOMMURI PRATAP REDDY INSTITUTE OF TECHNOLOGY,1-2813611685,"EDULABAD(V) GHANPUR(GRAMPANCHAYAT) GHATKESAR(M), RANGA REDDY (DIST.) ANDHRA PRADESH PIN 500 088","B.Tech. ECE
B. Tech. Electrical and Electronics Engineering
B.Tech. Computer Science
B.Tech. Civil Engineering
B.Tech. Mechanical Engineering",,,,,,,
2766,TELANGANA,RANGAREDDI,PRINCETON INSTITUTE OF ENGINEERING & TECHNOLOGY FOR WOMEN,1-2813617253,CHOWDARYGUDA VILLAGE GHATKESAR MANDAL RANGA REDDY DISTRICT-501301,"Civil, CSE, ECE, EEE, Mech",,,,,,,
2767,TELANGANA,RANGAREDDI,AVANTHI INSTITUTE OF ENGINEERING & TECHNOLOGY,1-2813629553,"GUNTHAPALLY VILLAGE,HAYATH NAGAR MANDAL, RANGA REDDY DIST.HYDEARBAD, ANDHRA PRADESH","Civil, CSE, ECE, EEE, Mech",,,,,,,
2768,TELANGANA,KHAMMAM,SREE RAMA INSTITUTE OF TECHNOLOGY & SCIENCE,1-2813633004,KUPPENAKUNTLA - VILLAGE KUPPENAKUNTLA - POST PENUBALLI - MANDAL KHAMMAM - DIST PIN : 507 302 A.P,"Civil, CSE, ECE, EEE, Mech, IT",,,,,,,
2769,TELANGANA,MEDAK,B V RAJU INSTITUTE OF TECHNOLOGY,1-2813642008,"VISHNUPUR, NARSAPUR, MEDAK DISTRICT","Civil, CSE, ECE, EEE, Mech",,,,,,,
2770,TELANGANA,RANGAREDDI,SIDDHARTHA INSTITUTE OF ENGINEERING & TECHNOLOGY,1-2813650286,"VINOBHA NAGAR, IBRAHIMPATNAM, RANGA REDDY DT,","Civil, CSE, ECE, EEE, Mech",,,,,,,
2771,TELANGANA,ADILABAD,AIZZA COLLEGE OF ENGINEERING AND TECHNOLOGY,1-2813651160,MULKALLAH (V) MANCHERIAL ADILABAD (A.P) 504209,"Civil, CSE, ECE, EEE, Mech",,,,,,,
2772,TELANGANA,KHAMMAM,SAI SPURTHI INSTITUTE OF TECHNOLOGY,1-2813666074,SAI SPURTHI INSTITUTE OF TECHNOLOGY B. GANGARAM (POST) SATHUPALLY(MANDAL) KHAMMAM (DIST) PIN:507303 A P,"Civil, CSE, ECE, EEE, Mech",,,,,,,
2773,TELANGANA,HYDERABAD,DECCAN GROUP OF INSTITUTIONS,1-2813673437,"DAR-US-SALAM, NAMPALLY","Civil, CSE, ECE, EEE, Mech",,,,,,,
2774,TELANGANA,KHAMMAM,ANUBOSE INSTITUTE OF TECHNOLOGY,1-2813683005,KSPROAD PALONCHA KHAMMAM DISTRICT,"Civil, CSE, ECE, EEE, Mech",,,,,,,
2775,TELANGANA,RANGAREDDI,BANDARI SRINIVAS INSTITUTE OF TECHNOLOGY,1-2813696997,GOLLAPALLY(V) CHEVELLA(M) RANGA REDDY,"Civil, CSE, ECE, EEE, Mech",,,,,,,
2776,TELANGANA,KARIMNAGAR,JYOTHISHMATHI INSTITUTE OF TECHNOLOGICAL SCIENCES,1-2813705901,"RAMAKRISHNA COLONY, NUSTULAPUR. KARIMNAGAR.","Civil, CSE, ECE, EEE, Mech",,,,,,,
2777,TELANGANA,WARANGAL,AARUSHI GROUP OF INSTITUTION,1-2813709863,"PUNNEL VILLAGE,WARDHANNAPET MANDAL,WARANGAL DISTRICT","Civil, CSE, ECE, EEE, Mech",,,,,,,
2778,TELANGANA,KHAMMAM,SWARNA BHARATHI INSTITUTE OF SCIENCE & TECHNOLOGY,1-2813719437,# 5-7-200/12 PAKABANDA STREET KHAMMAM TOWN KHAMMAM - 507 002,"Civil, CSE, ECE, EEE, Mech",,,,,,,
2779,TELANGANA,HYDERABAD,GREEN FORT ENGINEERING COLLEGE,1-2813727041,"BANDLAGUDA, NEAR CHANDRAYANA GUTTA X ROAD KESAVAGIRI (POST) HYDERABAD - 500 005","Civil, CSE, ECE, EEE, Mech",,,,,,,
2780,TELANGANA,KHAMMAM,KHAMMAM INSTITUTE OF TECHNOLOGY AND SCIENCES,1-2813732704,"KHAMMAM - HYDERABAD ROAD, PONNEKAL VILLAGE, KHAMMAM RURAL, KHAMMAM DISTRICT, PIN-507170 ANDHRA PRADESH","Civil, CSE, ECE, EEE, Mech",,,,,,,
2781,TELANGANA,RANGAREDDI,S.S.J.ENGINEERING COLLEGE,1-2813740210,"VATTINAGULAPALLY VILLAGE, RAJENDRANAGAR MANDAL, RANGA REDDY DISTRICT-500 075","Civil, CSE, ECE, EEE, Mech",,,,,,,
2782,TELANGANA,RANGAREDDI,AURORA'S SCIENTIFIC & TECHNOLOGICAL INSTITUTE,1-2813744479,"AUSHAPUR (V) GHATKESAR(M), RANGA REDDY DISTRICT (APPLICATION MADE TO AICTE FOR CHANGE OF LOCATION TO AUSHAPUR(V),GHATAKESAR(M),RANGA REDDY DISTRICT","Civil, CSE, ECE, EEE, Mech",,,,,,,
2783,TELANGANA,MEDAK,ELENKI ENGINEERING COLLEGE,1-2813761290,"CHINNAGUNDAVELLI( VILLAGE),SIDDIPET(M),MADAK (DIST),AP.502107","Civil, CSE, ECE, EEE, Mech",,,,,,,
2784,TELANGANA,RANGAREDDI,SREENIDHI INSTITUTE OF SCIENCE & TECHNOLOGY,1-2813761879,"YAMNAMPET, GHATKESAR, HYDERABAD.","Civil, CSE, ECE, EEE, Mech",,,,,,,
2785,TELANGANA,HYDERABAD,BVRIT HYDERABAD,1-2813778119,"#8-5/4, RAJEEVGANDHI NAGAR, BACHUPALLY, HYDERABAD","Civil, CSE, ECE, EEE, Mech",,,,,,,
2786,TELANGANA,NIZAMABAD,GNYANA SARASWATI COLLEGE OF ENGINEERING AND TECHNOLOGY,1-2813781731,"DHARMARAM (B), DICHIPALLY (M), NIZAMABAD-503230 ANDHRA PRADESH","Civil, CSE, ECE, EEE, Mech",,,,,,,
2787,TELANGANA,KHAMMAM,MEDHA INSTITUTE OF SCIENCE & TECHNOLOGY FOR WOMEN,1-2813785379,"SAI PRABHAT NAGAR PEDDATHANDA (VILL) KHAMMAM RURAL KHAMMAM DIST PIN - 507003 PH: 08742-253360,62 TEL FAX : 08742-253361 MOBILE : 9490099875","Civil, CSE, ECE, EEE, Mech",,,,,,,
2788,TELANGANA,RANGAREDDI,RAJA MAHENDRA COLLEGE OF ENGINEERING,1-2813794737,"KALSA, CHARLAPATEL GUDA, IBRAHIMPATNAM, RANGA REDDY (DIST).","Civil, CSE, ECE, EEE, Mech",,,,,,,
2789,TELANGANA,MAHABUBNAGAR,GAYATHRI INSTITUTE OF TECHNOLOGY AND SCIENCES,1-2813815785,RAJAPETA(VILLAGE),"Civil, CSE, ECE, EEE, Mech",,,,,,,
2790,TELANGANA,RANGAREDDI,KASIREDDY NARAYAN REDDY COLLEGE OF ENGINEERING & RESEARCH,1-2813819551,"ABDULLAPUR (V), NEAR RAMOJI FILM CITY, HAYATHNAGAR(M), R.R.DIST, HYDERABAD-501505","Civil, CSE, ECE, EEE, Mech",,,,,,,
2791,TELANGANA,KARIMNAGAR,SAHAJA INSTITUTE OF TECH. SCIENCES FOR WOMEN,1-2813824756,"KOTHAPALLY (H), REKURTHEY, KARIMNAGAR, ANDHRA PRADESH 505 451","Civil, CSE, ECE, EEE, Mech",,,,,,,
2792,TELANGANA,HYDERABAD,"SCHOOL OF COMPUTER SCIENCE AND INFORMATION TECHNOLOGY, MAULANA AZAD NATIONAL URDU UNIVERSITY",1-2813827372,"MAULANA AZAD NATIONAL URDU UNIVERSITY, GACHIBOWLI, HYEDRABAD-500032","Civil, CSE, ECE, EEE, Mech",,,,,,,
2793,TELANGANA,RANGAREDDI,SREE DATTHA GROUP OF INSTITUTIONS,1-2813827506,"SHERIGUDA (VILLAGE), IBRAHIMPATNAM(MANDAL), R.R DISTRICT, ANDHRA PRADESH","Civil, CSE, ECE, EEE, Mech",,,,,,,
2794,TELANGANA,RANGAREDDI,VIVEKANANDA INSTITUTE OF ENGINEERING & TECHNOLOGY,1-2813836650,"BOGARAM(V),KEESARA(M),R.R.DIST.","Civil, CSE, ECE, EEE, Mech",,,,,,,
2795,TELANGANA,WARANGAL,GANAPATHY ENGINEERING COLLEGE,1-2813845113,"HUNTER ROAD, RANGASAIPET, WARANGAL - 506005 (A.P.)","Civil, CSE, ECE, EEE, Mech",,,,,,,
2796,TELANGANA,HYDERABAD,ISL ENGINEERING COLLEGE,1-2813857150,"INTERNATIONAL AIRPORT ROAD, CHANDRAYAN GUTTA, BANDLAGUDA, HYDERABAD.","Civil, CSE, ECE, EEE, Mech",,,,,,,
2797,TELANGANA,HYDERABAD,AAR MAHAVEER ENGINEERING COLLEGE,1-2813866167,"VYASAPURI, BANDLAGUDA POST: KESAVAGIRI HYDERABAD-500005","Civil, CSE, ECE, EEE, Mech",,,,,,,
2798,TELANGANA,NALGONDA,ADUSUMILLI VIJAYA COLLEGE OF ENGINEERING AND RESEARCH CENTRE,1-2813877847,MYSIREDDY PALLI HAZIPUR SO BIBINAGAR BO NALGONDA DIST 508126,"Civil, CSE, ECE, EEE, Mech",,,,,,,
2799,TELANGANA,NALGONDA,TUDI NARASIMHAREDDY INSTITUTE OF TECHNOLOGY & SCIENCES,1-2813881679,GUDUR VILLAGE BIBINAGAR MANDAL NALGONDA DIST,"Civil, CSE, ECE, EEE, Mech",,,,,,,
2800,TELANGANA,RANGAREDDI,NAGOLE INSTITUTE OF TECHNOLOGY & SCIENCE,1-2813889969,"KUNTLOOR (VILLAGE), HAYATHNAGAR(MANDAL), RANGAREDDY(DIST).-501 505","Civil, CSE, ECE, EEE, Mech",,,,,,,
2801,TELANGANA,HYDERABAD,MUMTAZ COLLEGE OF ENGINEERING &TECHNOLOGY,1-2813902507,16-2-737 MALAKPET HYDERABAD ANDHRA PRADESH PIN-500 036,"Civil, CSE, ECE, EEE, Mech",,,,,,,
2802,TELANGANA,KHAMMAM,PULIPATI PRASAD INSTITUTE OF TECHNOLOGY AND SCIENCE,1-2813918410,SRI BALAJI NAGAR NEAR AMMAPALEM WYRA ROAD KHAMMAM 507305,"Civil, CSE, ECE, EEE, Mech",,,,,,,
2803,TELANGANA,RANGAREDDI,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,1-2813921788,"KOKAPET (VILLAGE & GRAM PANCHAYAT), RAJENDRA NAGAR (MANDAL) CHAITANYA BHARATHI P.O., GANDIPET, R.R. DISTRICT HYDERABAD-500075","Civil, CSE, ECE, EEE, Mech, IT",,,,,,,
2804,TELANGANA,KHAMMAM,DR.PAULRAJ ENGINEERING COLLEGE,1-2813938041,"LAKSHMIDEVIPET (V), YETAPAKA (P) BHADRACHALAM, KHAMMAM DT., A.P. PIN: 507111","Civil, CSE, ECE, EEE, Mech, IT",,,,,,,
2805,TELANGANA,MEDAK,DVR COLLEGE OF ENGINEERING & TECHNOLOGY,1-2813967085,KASHIPUR(VILLAGE) CHERIYAL(POST) SNAGAREDDY(MANDAL) MEDAK(DIST) PIN NO:502285,"Civil, CSE, ECE, EEE, Mech, IT",,,,,,,
2806,TELANGANA,HYDERABAD,MAHAVEER INSTITUTE OF SCIENCE & TECHNOLOGY,1-2813975238,"VYASAPURI, KESHAVGIRI- POST, BANDLAGUDA,HYDERABAD","Civil, CSE, ECE, EEE, Mech",,,,,,,
2807,TELANGANA,KHAMMAM,SRR ENGINEERING COLLEGE,1-2813980438,"KAREPALLY (POST), SINGARENI (MAN), KHAMMAM (DIST)","Civil, CSE, ECE, EEE, Mech",,,,,,,
2808,TELANGANA,RANGAREDDI,HI-POINT COLLEGE OF ENGINEERING AND TECHNOLOGY,1-2813984115,"CHILKOOR(VILLAGE), MOINABAD, RANGA REDDY.","Civil, CSE, ECE, EEE, Mech",,,,,,,
2809,TELANGANA,HYDERABAD,JNAFAU-SCHOOL OF PLANNING AND ARCHITECTURE,1-2813986435,MASABTANK OPP:MAHAVIR HOSPITAL HYDERABAD,"Civil, CSE, ECE, EEE, Mech",,,,,,,
2810,TELANGANA,KHAMMAM,BOMMA INSTITUTE OF TECHNOLOGY & SCIENCE,1-2813986740,"BEHIND EENADU OFFICE, ALLIPURAM, KHAMMAM","Civil, CSE, ECE, EEE, Mech",,,,,,,
2811,TELANGANA,MEDAK,PULLA REDDY INSTITUTE OF TECHNOLOGY,1-2813992258,"SURVEY NO-2096, WARGAL VILLAGE & MANDAL, GOURARAM POST, VIA PAMULAPARTHI, MEDAK DIST - 502278.","Civil, CSE, ECE, EEE, Mech",,,,,,,
2812,TELANGANA,RANGAREDDI,JAGRUTI INSTITUTE OF ENGINEERING & TECHNOLOGY,1-2813998959,"KOHEDA ROAD, CHINTHAPALLYGUDA (V), IBRAHIMPATNAM (M), R.R. DISTRICT - 501 510 - (A.P)","Civil, CSE, ECE, EEE, Mech",,,,,,,
2813,TELANGANA,KARIMNAGAR,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY & SCIENCE,1-2814005556,NUSTULAPUR (POST) THIMMAPUR (MDL) KARIMNAGAR (DIST),"Civil, CSE, ECE, EEE, Mech",,,,,,,
2814,TELANGANA,NALGONDA,VIGNAN'S INSTITUTE OF TECHNOLOGY AND AERONAUTICAL ENGINEERING,1-2814007126,"VIGNAN HILLS, DESHMUKHI(V), POCHAMPALLI (M), NALGONDA(DIST.)","Civil, CSE, ECE, EEE, Mech",,,,,,,
2815,TELANGANA,NALGONDA,MINA INSTITUTE OF ENGINERING TECHNOLOGY FOR WOMEN,1-2814017400,"NEAR FIRE STATION, RAMACHANDRAGUDEM,MIRYALAGUDA. DIST:NALGONDA, PIN : 508207 , STATE : A.P","Civil, CSE, ECE, EEE, Mech",,,,,,,
2816,TELANGANA,KHAMMAM,UNIVERSITY COLLEGE OF ENGINEERING,1-2814018067,"UNIVERSITY COLLEGE OF ENGINEERING, ME COMPLEX, KOTHAGUDEM, KHAMMAM (DIST), ANDHRA PRADESH - 507101","Civil, CSE, ECE, EEE, Mech",,,,,,,
2817,TELANGANA,WARANGAL,CHAITANYA INSTITUTE OF TECHNOLOGY & SCIENCE,1-2814019382,"H.NO: 5-11-43/D KISHANPURA,NAYEEMNAGAR, HANAMKONDA,WARANGAL","Civil, CSE, ECE, EEE, Mech",,,,,,,
2818,TELANGANA,RANGAREDDI,MALLA REDDY ENGINEERING COLLEGE,1-2814021269,"MAISAMMGUDA,GUNDLAPOCHAMPALLY (VILLAGE), MEDCHAL (MANDAL) RANGA REDDY (DIST) SECUNDERABAD - 500 014","Civil, CSE, ECE, EEE, Mech",,,,,,,
2819,TELANGANA,RANGAREDDI,SCIENT INSTITUTE OF TECHNOLOGY,1-2814030249,IBRAHIMPATNAM (V&M) RANGAREDDY DISTRICT A.P. PIN: 501506,"Civil, CSE, ECE, EEE, Mech",,,,,,,
2820,TELANGANA,NALGONDA,SRI SARADA INSTITUTE OF SCIENCE & TECHNOLOGY,1-2814037773,"ANNATHARM (VILL), BHONGIR (MDL) NALGONDA 508116","Civil, CSE, ECE, EEE, Mech",,,,,,,
2821,TELANGANA,HYDERABAD,NAWAB SHAH ALAM KHAN COLLEGE OF ENGINEERING & TECHNOLOGY,1-2814044022,"16-4-1/A, NEW MALAKPET, HYDERABAD, 500 024, ANDHRA PRADESH, INDIA.","Civil, CSE, ECE, EEE, Mech",,,,,,,
2822,TELANGANA,RANGAREDDI,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS,1-2814049002,"MANCHAL MANDAL, KHANAPUR VILLAGE","Civil, CSE, ECE, EEE, Mech",,,,,,,
2823,TELANGANA,NALGONDA,GANDHI ACADEMY OF TECHNICAL EDUCATION,1-2814059380,RAMAPURAM(VILL) KODAD(POST) CHILKURU(MANDAL) NALGONDA(DIST) ANDHRA PRADESH-508206,"Civil, CSE, ECE, EEE, Mech",,,,,,,
2824,TELANGANA,MAHABUBNAGAR,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,1-2814076809,NEAR DHARMAPUR VILLAGE MAHABUBNAGAR ANDHRA PRADESH,"Civil, CSE, ECE, EEE, Mech",,,,,,,
2825,TELANGANA,RANGAREDDI,SPHOORTHY ENGINEERING COLLEGE,1-2814082490,"NADARGUL (V) NEAR VANASTHALIPURAM, SAROORNAGAR (M), R.R(DIST) - 501 510","Civil, CSE, ECE, EEE, Mech",,,,,,,
2826,TELANGANA,HYDERABAD,SWAMI VIVEKANANDA INSTITUTE OF TECHNOLOGY,1-2814088746,MAHBUB COLLEGE CAMPUS SECUNDERABAD - 3,"Civil, CSE, ECE, EEE, Mech",,,,,,,
2827,TELANGANA,RANGAREDDI,TKR COLLEGE OF ENGINEERING & TECHNOLOGY,1-2814090491,"SURVEY.NO8/A, MEDBOWLI, MEERPET, HYDERABAD.","Civil, CSE, ECE, EEE, Mech",,,,,,,
2828,TELANGANA,NIZAMABAD,SUDHEER REDDY COLLEGE OF ENGG&TECHNOLOGY (WOMEN),1-2814095400,"KESHAPUR RAOD,VILL:BARDIPUR,MDL:DICHPALLY,DIST:NIZAMABAD,OIN:503175.","Civil, CSE, ECE, EEE, Mech",,,,,,,
2829,TELANGANA,MEDAK,PRIYADARSHINI INSTITUTE OF SCIENCE AND TECHNOLOGY,1-2814098234,CHINNAKANJARLA(VILL)PATANCHARUV(MAL)MEDAK(DIS)HYDEREBAD,"Civil, CSE, ECE, EEE, Mech",,,,,,,
2830,TELANGANA,RANGAREDDI,ABHINAV HI-TECH COLLEGE OF ENGINEERING,1-2814102684,"GANDIPET HIMAYATNAGAR,MOINABAD,","Civil, CSE, ECE, EEE, Mech",,,,,,,
2831,TELANGANA,NALGONDA,AURORA'S ENGINEERING COLLEGE,1-2814111769,"RAIGIR, BHONGIR, NALGONDA DIST","Civil, CSE, ECE, EEE, Mech",,,,,,,
2832,TELANGANA,KHAMMAM,THE VAZIR SULTAN COLLEGE OF ENGINEERING,1-2814116794,"YOUNIS SULTAN CAMPUS, NEAR V V PALEM, WYRA ROAD, KHAMMAM, ANDHRA PRADESH-507318","Civil, CSE, ECE, EEE, Mech",,,,,,,
2833,TELANGANA,NALGONDA,SANA ENGINEERING COLLEGE,1-2814118411,NH-9 KODAD NALGONDA DIST ANDHRA PRADESH,"Civil, CSE, ECE, EEE, Mech",,,,,,,
2834,TELANGANA,KHAMMAM,ADAM'S ENGINEERING COLLEGE,1-2814139886,SEETARAMAPATNAM PALONCHA KHAMMAM DIST ANDHRA PRADESH PIN 507 115,"Civil, CSE, ECE, EEE, Mech",,,,,,,
2835,TELANGANA,RANGAREDDI,ST. MARY'S ENGINEERING COLLEGE,1-2814144318,"NEAR RAMOJI FILM CITY, BEHIND MOUNT OPERA, DESHMUKHI (V), POCHAMPALLY (M), NALGONDA (DT.) & BATASINGARAM (V), HAYATHNAGAR (M), NALGONDA DIST. UNDER HM","Civil, CSE, ECE, EEE, Mech",,,,,,,
2836,TELANGANA,NALGONDA,NIZAM INSTITUTE OF ENGINEERING & TECHNOLOGY,1-2814145900,"NEAR RAMOJI FILM CITY, DESHMUKHI(V), POCHAMPALLY(M), NALGONDA DIST. AP.","Civil, CSE, ECE, EEE, Mech",,,,,,,
2837,TELANGANA,RANGAREDDI,HOLY MARY INSTITUTE OF TECHNOLOGY,1-2814158420,"BOGARAM VILLAGE, KEESARA MANDAL, RANGA REDDY DISTRICT ANDHRA PRADESH - 501301","Civil, CSE, ECE, EEE, Mech",,,,,,,
2838,TELANGANA,HYDERABAD,MES ENGINEERING COLLEGE,1-2814160581,"8-5-2/18, MOGHAL CAMPUS , BANDLAGUDA, HYDERABAD, A.P 500005","Civil, CSE, ECE, EEE, Mech",,,,,,,
2839,TELANGANA,KHAMMAM,KLR COLLEGE OF ENGINEERING & TECHNOLOGY,1-2814164520,"BHADRACHALAM ROAD, PALONCHA-507115 KHAMMAM DISTRICT","Civil, CSE, ECE, EEE, Mech",,,,,,,
2840,TELANGANA,HYDERABAD,UNIVERSITY COLLEGE OF TECHNOLOGY,1-2814175343,"OSMANIA UNIVERSITY, HYDERABAD","Civil, CSE, ECE, EEE, Mech",,,,,,,
2841,TELANGANA,RANGAREDDI,NOVA COLLEGE OF ENGINEERING & TECHNOLOGY,1-2814180846,"JAFFERGUDA. BATASINGARAM(V), HAYATHNAGAR(MANDAL), RANGA REDDY (DISTRICT)","Civil, CSE, ECE, EEE, Mech",,,,,,,
2842,TELANGANA,RANGAREDDI,CVR COLLEGE OF ENGINEERING,1-2815739981,"VASTUNAGAR MANGALPALLI (V), IBRAHIMPATAN IBRAHIMPATAN (M) RANGA REDDY DIST, ANDHRA PRADESH 501 510","Civil, CSE, ECE, EEE, Mech",,,,,,,
